stn;time;ths2dndv;qths2dndv;th9120dv;qth9120dv;ths200dx;qths200dx;ths200d0;qths200d0;tre200nx;qtre200nx;tre200nn;qtre200nn;tre200dv;qtre200dv;t24200ds;qt24200ds;t18200ds;qt18200ds
SMA;20130704;2.1;0;-1.6;0;20.8;0;17.0;0;18.7;0;15.0;0;-1.1;0;15.7;0;18.8;0
SMA;20130705;2.2;0;-0.5;0;22.6;0;18.1;0;21.7;0;14.7;0;0.0;0;16.1;0;21.7;0
SMA;20130706;1.6;0;1.4;0;25.7;0;20.1;0;23.5;0;14.1;0;1.9;0;17.7;0;24.2;0
SMA;20130707;2.2;0;1.6;0;25.8;0;20.3;0;24.3;0;14.8;0;2.0;0;18.2;0;24.0;0
SMA;20130708;3.6;0;2.4;0;26.1;0;21.2;0;24.1;0;16.3;0;2.9;0;18.4;0;24.0;0
SMA;20130709;2.7;0;2.0;0;26.6;0;20.8;0;23.8;0;15.4;0;2.4;0;17.5;0;23.5;0
SMA;20130710;2.8;0;2.3;0;26.9;0;21.1;0;23.8;0;15.6;0;2.6;0;19.5;0;24.6;0
SMA;20130711;2.3;0;0.4;0;24.1;0;19.3;0;21.2;0;15.7;0;0.8;0;15.6;0;21.4;0
SMA;20130712;-0.6;0;-0.7;0;23.9;0;18.2;0;21.9;0;12.3;0;-0.4;0;15.2;0;22.2;0
SMA;20130713;-0.3;0;0.3;0;25.4;0;19.3;0;22.9;0;12.6;0;0.7;0;18.5;0;23.2;0
SMA;20130714;0.6;0;1.3;0;26.0;0;20.3;0;24.1;0;13.6;0;1.7;0;18.1;0;24.2;0
SMA;20130715;2.1;0;1.9;0;27.1;0;20.9;0;24.8;0;15.1;0;2.2;0;18.0;0;24.9;0
SMA;20130716;1.4;0;1.9;0;27.7;0;21.0;0;25.9;0;14.4;0;2.3;0;18.7;0;25.9;0
SMA;20130717;2.8;0;1.8;0;26.3;0;20.9;0;22.6;0;15.9;0;2.1;0;19.3;0;22.6;0
SMA;20130718;4.3;0;2.6;0;28.5;0;21.7;0;22.3;0;17.5;0;2.9;0;17.7;0;22.6;0
SMA;20130719;2.2;0;1.6;0;28.0;0;20.8;0;21.9;0;15.3;0;2.0;0;18.3;0;21.8;0
SMA;20130720;3.3;0;3.1;0;28.5;0;22.3;0;26.5;0;16.4;0;3.4;0;19.4;0;26.5;0
SMA;20130721;3.4;0;3.7;0;29.3;0;22.9;0;27.0;0;16.6;0;4.0;0;20.0;0;27.0;0
SMA;20130722;4.9;0;4.8;0;31.0;0;24.0;0;27.6;0;18.1;0;5.1;0;21.2;0;28.2;0
SMA;20130723;4.8;0;3.6;0;30.4;0;22.9;0;22.5;0;19.0;0;4.0;0;18.1;0;23.3;0
SMA;20130724;3.9;0;1.6;0;25.4;0;20.9;0;23.8;0;17.1;0;2.0;0;18.4;0;24.2;0
SMA;20130725;4.3;0;3.8;0;29.0;0;23.1;0;27.5;0;17.5;0;4.2;0;20.3;0;27.8;0
SMA;20130726;4.9;0;6.1;0;32.8;0;25.4;0;30.1;0;18.1;0;6.4;0;22.8;0;30.3;0
SMA;20130727;7.5;0;8.4;0;35.1;0;27.7;0;32.0;0;20.7;0;8.7;0;26.6;0;31.9;0
SMA;20130728;5.3;0;4.9;0;33.5;0;24.3;0;19.9;0;22.4;0;5.3;0;18.5;0;20.0;0
SMA;20130729;1.1;0;-3.4;0;18.6;0;16.0;0;15.9;0;16.6;0;-3.0;0;15.9;0;15.2;0
SMA;20130730;0.6;0;-1.1;0;23.5;0;18.3;0;21.8;0;13.8;0;-0.7;0;16.6;0;22.3;0
SMA;20130731;3.7;0;1.9;0;27.1;0;21.3;0;24.9;0;16.5;0;2.4;0;18.2;0;25.2;0
SMA;20130801;2.2;0;3.7;0;30.8;0;23.1;0;28.0;0;15.3;0;4.2;0;22.2;0;28.5;0
SMA;20130802;6.0;0;5.9;0;32.9;0;25.3;0;27.9;0;19.1;0;6.4;0;22.0;0;28.5;0
SMA;20130803;7.4;0;4.6;0;29.4;0;24.0;0;24.9;0;20.6;0;5.1;0;20.5;0;24.6;0
SMA;20130804;4.7;0;2.1;0;26.5;0;21.5;0;24.6;0;18.4;0;2.6;0;19.1;0;25.0;0
SMA;20130805;4.1;0;4.7;0;30.8;0;24.1;0;28.1;0;17.1;0;5.3;0;22.4;0;28.1;0
SMA;20130806;4.2;0;3.1;0;29.6;0;22.5;0;18.9;0;19.4;0;3.7;0;17.7;0;19.3;0
SMA;20130807;3.9;0;0.5;0;24.5;0;19.8;0;19.6;0;16.9;0;1.0;0;17.2;0;19.8;0
SMA;20130808;3.1;0;-2.1;0;18.5;0;17.2;0;17.7;0;16.0;0;-1.5;0;17.0;0;17.6;0
SMA;20130809;0.6;0;-3.5;0;17.3;0;15.8;0;15.9;0;15.9;0;-2.9;0;13.6;0;15.8;0
SMA;20130810;-0.2;0;-1.3;0;24.2;0;17.9;0;21.8;0;12.6;0;-0.7;0;15.6;0;22.0;0
SMA;20130811;1.8;0;-0.2;0;23.4;0;19.0;0;21.3;0;14.6;0;0.5;0;18.3;0;21.2;0
SMA;20130812;2.2;0;0.8;0;24.7;0;19.9;0;22.9;0;15.0;0;1.4;0;18.0;0;23.0;0
SMA;20130813;2.3;0;-0.8;0;21.8;0;18.2;0;18.8;0;16.1;0;-0.2;0;15.0;0;19.1;0
SMA;20130814;0.3;0;-2.4;0;21.1;0;16.6;0;18.4;0;13.0;0;-1.7;0;14.0;0;18.7;0
SMA;20130815;-1.4;0;-1.6;0;23.4;0;17.3;0;20.9;0;11.2;0;-1.0;0;14.9;0;21.5;0
SMA;20130816;-0.2;0;0.9;0;27.2;0;19.7;0;24.6;0;12.4;0;1.5;0;19.1;0;25.4;0
SMA;20130817;4.2;0;3.5;0;27.6;0;22.2;0;24.8;0;16.7;0;4.1;0;20.0;0;25.8;0
SMA;20130818;4.7;0;3.6;0;28.5;0;22.3;0;24.1;0;17.2;0;4.3;0;19.5;0;24.6;0
SMA;20130819;1.5;0;-0.8;0;22.1;0;17.8;0;17.2;0;17.4;0;-0.1;0;13.9;0;17.5;0
SMA;20130820;-0.1;0;-2.2;0;21.4;0;16.3;0;18.0;0;12.3;0;-1.5;0;13.1;0;18.4;0
SMA;20130821;-2.2;0;-2.2;0;22.7;0;16.2;0;19.7;0;10.1;0;-1.5;0;14.1;0;20.6;0
SMA;20130822;-1.1;0;-0.6;0;23.8;0;17.6;0;20.7;0;11.1;0;0.0;0;15.7;0;20.8;0
SMA;20130823;0.9;0;1.2;0;26.2;0;19.3;0;22.3;0;13.1;0;1.8;0;16.9;0;22.5;0
SMA;20130824;2.6;0;-1.3;0;21.5;0;16.7;0;17.3;0;14.7;0;-0.7;0;15.0;0;16.9;0
SMA;20130825;1.3;0;-2.5;0;19.9;0;15.4;0;16.4;0;13.4;0;-1.9;0;14.2;0;16.3;0
SMA;20130826;-0.9;0;-2.4;0;20.4;0;15.4;0;17.2;0;11.1;0;-1.7;0;13.5;0;17.5;0
SMA;20130827;0.0;0;-3.4;0;17.7;0;14.2;0;13.8;0;11.9;0;-2.8;0;13.5;0;13.6;0
SMA;20130828;1.0;0;-3.2;0;16.6;0;14.3;0;15.1;0;12.9;0;-2.6;0;12.8;0;15.0;0
SMA;20130829;-0.7;0;-1.6;0;21.5;0;15.7;0;18.3;0;11.1;0;-1.0;0;13.1;0;19.1;0
SMA;20130830;-0.3;0;-0.3;0;23.3;0;16.9;0;19.2;0;11.4;0;0.3;0;15.9;0;19.7;0
SMA;20130831;2.0;0;1.1;0;23.1;0;18.1;0;20.5;0;13.6;0;1.6;0;16.0;0;20.5;0
SMA;20130901;-0.1;0;-0.1;0;20.9;0;16.6;0;17.2;0;14.9;0;0.5;0;12.1;0;17.4;0
SMA;20130902;-1.6;0;-1.1;0;22.2;0;15.4;0;18.8;0;9.8;0;-0.6;0;13.3;0;19.5;0
SMA;20130903;-0.9;0;1.5;0;25.7;0;17.8;0;21.7;0;10.6;0;2.0;0;16.5;0;21.9;0
SMA;20130904;2.2;0;3.4;0;26.9;0;19.6;0;22.6;0;13.4;0;3.9;0;17.0;0;23.3;0
SMA;20130905;4.1;0;5.0;0;28.5;0;21.0;0;23.3;0;15.2;0;5.5;0;18.1;0;23.9;0
SMA;20130906;5.3;0;5.8;0;27.8;0;21.6;0;24.1;0;16.3;0;6.2;0;19.0;0;24.5;0
SMA;20130907;4.8;0;5.0;0;26.4;0;20.7;0;21.1;0;16.2;0;5.5;0;15.7;0;20.9;0
SMA;20130908;0.9;0;0.1;0;17.4;0;15.6;0;15.7;0;15.1;0;0.5;0;11.8;0;15.5;0
SMA;20130909;0.6;0;-0.9;0;18.3;0;14.4;0;15.4;0;11.4;0;-0.5;0;15.1;0;15.5;0
SMA;20130910;0.2;0;-2.3;0;15.4;0;12.9;0;11.7;0;13.1;0;-1.9;0;10.9;0;11.6;0
SMA;20130911;-1.9;0;-3.6;0;13.4;0;11.4;0;12.1;0;8.7;0;-3.3;0;11.2;0;12.0;0
SMA;20130912;-0.6;0;-3.7;0;12.9;0;11.2;0;11.8;0;9.9;0;-3.3;0;10.5;0;11.6;0
SMA;20130913;-0.3;0;-1.3;0;17.7;0;13.4;0;14.1;0;10.1;0;-1.0;0;12.9;0;14.2;0
SMA;20130914;2.4;0;1.1;0;19.8;0;15.7;0;16.5;0;12.6;0;1.5;0;14.8;0;16.3;0
SMA;20130915;2.3;0;0.4;0;19.7;0;14.8;0;15.0;0;13.1;0;0.7;0;12.5;0;14.9;0
SMA;20130916;-2.4;0;-3.3;0;12.4;0;11.0;0;12.4;0;11.4;0;-3.0;0;7.7;0;12.2;0
SMA;20130917;-3.4;0;-4.8;0;12.8;0;9.3;0;13.5;0;6.6;0;-4.5;0;8.9;0;10.9;0
SMA;20130918;-0.9;0;-0.4;0;19.1;0;13.6;0;13.5;0;8.4;0;-0.1;0;11.7;0;13.6;0
SMA;20130919;-0.4;0;-2.5;0;13.7;0;11.3;0;11.7;0;9.4;0;-2.3;0;11.1;0;11.6;0
SMA;20130920;0.7;0;-0.7;0;16.2;0;13.0;0;14.4;0;10.4;0;-0.5;0;11.7;0;14.5;0
SMA;20130921;-0.9;0;-0.6;0;18.8;0;13.0;0;13.3;0;8.7;0;-0.3;0;10.3;0;13.6;0
SMA;20130922;-0.8;0;-0.7;0;19.0;0;12.7;0;13.5;0;8.7;0;-0.5;0;10.8;0;13.8;0
SMA;20130923;-1.4;0;0.0;0;20.3;0;13.3;0;14.5;0;8.2;0;0.2;0;11.1;0;14.8;0
SMA;20130924;0.4;0;0.9;0;20.7;0;14.0;0;16.0;0;9.7;0;1.0;0;12.4;0;16.3;0
SMA;20130925;2.0;0;3.2;0;22.1;0;16.2;0;18.6;0;11.2;0;3.4;0;16.0;0;17.7;0
SMA;20130926;5.5;0;3.9;0;21.0;0;16.8;0;16.3;0;14.9;0;4.1;0;15.1;0;16.0;0
SMA;20130927;5.5;0;4.1;0;21.3;0;16.8;0;17.0;0;14.4;0;4.2;0;14.6;0;17.2;0
SMA;20130928;4.9;0;2.7;0;18.2;0;15.3;0;15.7;0;13.8;0;2.8;0;14.3;0;15.4;0
SMA;20130929;2.0;0;0.1;0;14.3;0;12.6;0;11.6;0;13.6;0;0.2;0;10.7;0;11.5;0
SMA;20130930;1.3;0;-1.4;0;12.7;0;11.0;0;11.5;0;10.5;0;-1.3;0;10.4;0;11.6;0
SMA;20131001;1.8;0;-0.2;0;14.3;0;11.9;0;12.5;0;10.2;0;-0.1;0;10.6;0;12.6;0
SMA;20131002;0.3;0;-1.7;0;12.9;0;10.3;0;11.5;0;8.7;0;-1.6;0;8.6;0;11.6;0
SMA;20131003;-1.4;0;-2.0;0;13.3;0;9.9;0;11.4;0;6.8;0;-1.9;0;10.7;0;11.5;0
SMA;20131004;2.5;0;2.0;0;18.0;0;13.8;0;15.6;0;9.8;0;2.1;0;15.0;0;15.6;0
SMA;20131005;4.5;0;3.5;0;19.0;0;15.1;0;14.8;0;14.4;0;3.5;0;12.4;0;14.9;0
SMA;20131006;2.4;0;0.7;0;15.1;0;12.2;0;11.6;0;11.9;0;0.7;0;10.2;0;11.6;0
SMA;20131007;2.5;0;-0.1;0;12.7;0;11.3;0;12.0;0;10.2;0;0.0;0;10.9;0;11.9;0
SMA;20131008;3.3;0;0.8;0;13.6;0;12.0;0;12.8;0;10.9;0;0.8;0;11.9;0;12.5;0
SMA;20131009;3.4;0;0.9;0;13.5;0;12.0;0;12.6;0;11.2;0;0.9;0;10.8;0;12.6;0
SMA;20131010;-4.1;0;-3.9;0;12.2;0;7.1;0;5.0;0;10.3;0;-3.8;0;4.5;0;4.0;0
SMA;20131011;-2.9;0;-5.0;0;9.5;0;5.8;0;6.9;0;4.3;0;-5.0;0;4.8;0;6.9;0
SMA;20131012;-3.0;0;-4.5;0;10.2;0;6.2;0;7.0;0;4.0;0;-4.5;0;5.6;0;6.9;0
SMA;20131013;-2.1;0;-1.4;0;13.5;0;9.1;0;10.9;0;4.8;0;-1.4;0;8.7;0;10.7;0
SMA;20131014;1.4;0;0.4;0;14.2;0;10.8;0;11.5;0;8.2;0;0.4;0;10.4;0;11.6;0
SMA;20131015;2.9;0;1.8;0;15.7;0;12.0;0;12.6;0;10.1;0;1.8;0;10.7;0;13.1;0
SMA;20131016;0.7;0;0.3;0;13.9;0;10.4;0;11.8;0;7.2;0;0.4;0;11.1;0;10.7;0
SMA;20131017;2.1;0;1.9;0;15.9;0;11.8;0;12.7;0;8.6;0;1.9;0;8.7;0;10.9;0
SMA;20131018;0.4;0;0.7;0;15.8;0;10.5;0;11.9;0;6.9;0;0.8;0;7.9;0;11.5;0
SMA;20131019;1.4;0;3.4;0;18.7;0;13.0;0;17.4;0;7.4;0;3.4;0;15.1;0;15.1;0
SMA;20131020;5.6;0;3.8;0;16.4;0;13.3;0;13.0;0;11.9;0;3.9;0;12.8;0;12.3;0
SMA;20131021;5.4;0;4.0;0;17.9;0;13.3;0;13.7;0;11.2;0;4.1;0;11.7;0;13.4;0
SMA;20131022;4.5;0;4.8;0;18.9;0;13.9;0;18.8;0;10.2;0;4.9;0;13.5;0;15.2;0
SMA;20131023;6.1;0;4.2;0;15.6;0;13.2;0;12.4;0;12.8;0;4.3;0;11.8;0;12.2;0
SMA;20131024;4.0;0;3.1;0;16.0;0;11.9;0;11.6;0;9.7;0;3.2;0;9.3;0;11.5;0
SMA;20131025;3.2;0;3.6;0;17.5;0;12.2;0;13.2;0;8.3;0;3.7;0;11.9;0;12.8;0
SMA;20131026;5.1;0;5.5;0;19.6;0;14.0;0;15.4;0;10.1;0;5.7;0;12.0;0;14.7;0
SMA;20131027;7.5;0;6.6;0;17.1;0;14.9;0;17.1;0;12.0;0;6.8;0;15.3;0;16.8;0
SMA;20131028;4.8;0;8.2;0;22.1;0;16.3;0;16.1;0;12.9;0;8.4;0;9.4;0;16.3;0
SMA;20131029;3.4;0;1.6;0;12.0;0;9.5;0;10.1;0;7.9;0;1.8;0;8.5;0;10.1;0
SMA;20131030;1.1;0;0.4;0;10.9;0;8.2;0;7.7;0;7.8;0;0.7;0;5.5;0;7.1;0
SMA;20131031;-0.7;0;-1.7;0;8.8;0;5.9;0;6.4;0;3.4;0;-1.4;0;6.4;0;5.9;0
SMA;20131101;1.4;0;0.8;0;10.7;0;8.0;0;11.5;0;5.2;0;1.1;0;9.5;0;9.3;0
SMA;20131102;5.8;0;6.0;0;18.1;0;13.0;0;14.7;0;9.1;0;6.3;0;12.1;0;14.5;0
SMA;20131103;1.8;0;1.1;0;12.0;0;7.9;0;7.1;0;9.8;0;1.5;0;5.4;0;7.0;0
SMA;20131104;2.0;0;1.0;0;10.1;0;7.7;0;8.9;0;5.2;0;1.5;0;7.3;0;9.0;0
SMA;20131105;1.5;0;0.1;0;8.6;0;6.6;0;8.0;0;5.8;0;0.6;0;7.2;0;5.7;0
SMA;20131106;4.3;0;4.2;0;13.3;0;10.5;0;14.1;0;5.3;0;4.7;0;12.9;0;12.4;0
SMA;20131107;5.8;0;6.9;0;17.3;0;13.0;0;14.2;0;8.6;0;7.3;0;9.5;0;14.3;0
SMA;20131108;5.6;0;5.9;0;17.1;0;11.9;0;14.8;0;8.3;0;6.4;0;8.3;0;14.6;0
SMA;20131109;3.7;0;2.3;0;10.6;0;8.1;0;8.0;0;7.7;0;2.8;0;7.6;0;7.6;0
SMA;20131110;0.4;0;-0.5;0;7.8;0;5.1;0;3.2;0;5.8;0;0.0;0;3.0;0;2.8;0
SMA;20131111;-0.6;0;-2.1;0;6.8;0;3.4;0;2.8;0;2.5;0;-1.5;0;2.0;0;2.3;0
SMA;20131112;-2.7;0;-3.7;0;3.5;0;1.6;0;0.8;0;1.3;0;-3.2;0;-0.7;0;0.6;0
SMA;20131113;-2.5;0;-2.8;0;4.4;0;2.4;0;4.2;0;-0.7;0;-2.2;0;3.5;0;4.3;0
SMA;20131114;1.2;0;-1.4;0;4.5;0;3.6;0;4.1;0;3.2;0;-0.9;0;3.1;0;4.2;0
SMA;20131115;-1.4;0;-2.2;0;3.8;0;2.7;0;3.2;0;0.7;0;-1.6;0;3.1;0;3.2;0
SMA;20131116;1.5;0;-1.3;0;4.0;0;3.4;0;3.6;0;2.8;0;-0.7;0;3.3;0;3.5;0
SMA;20131117;1.6;0;-1.1;0;4.5;0;3.5;0;3.9;0;2.9;0;-0.5;0;3.5;0;3.8;0
SMA;20131118;0.4;0;-1.0;0;5.1;0;3.4;0;3.5;0;2.6;0;-0.5;0;2.0;0;3.6;0
SMA;20131119;0.5;0;-1.6;0;4.1;0;2.7;0;3.7;0;1.6;0;-1.0;0;1.5;0;3.6;0
SMA;20131120;0.0;0;-2.3;0;3.1;0;1.9;0;2.2;0;0.9;0;-1.7;0;1.3;0;2.2;0
SMA;20131121;-1.4;0;-3.3;0;1.8;0;0.7;0;0.3;0;0.7;0;-2.8;0;-0.4;0;-0.2;0
SMA;20131122;-1.2;0;-3.4;0;1.7;0;0.5;0;1.3;0;-0.6;0;-2.8;0;0.6;0;0.7;0
SMA;20131123;0.1;0;-2.1;0;3.5;0;1.7;0;3.5;0;0.5;0;-1.5;0;3.2;0;1.9;0
SMA;20131124;1.2;0;-0.6;0;3.9;0;3.0;0;3.0;0;2.0;0;-0.1;0;1.9;0;3.0;0
SMA;20131125;-2.7;0;-3.6;0;1.9;0;-0.1;0;-0.9;0;0.3;0;-3.1;0;-1.6;0;-1.9;0
SMA;20131126;-3.9;0;-5.0;0;0.7;0;-1.6;0;-1.7;0;-2.9;0;-4.5;0;-3.7;0;-1.7;0
SMA;20131127;-5.3;0;-6.3;0;0.0;0;-3.0;0;-2.8;0;-4.5;0;-5.8;0;-5.1;0;-2.7;0
SMA;20131128;-5.7;0;-6.0;0;-0.7;0;-2.8;0;-0.9;0;-5.7;0;-5.5;0;-3.0;0;-0.9;0
SMA;20131129;-3.2;0;-2.8;0;2.5;0;0.3;0;2.4;0;-3.3;0;-2.3;0;1.6;0;2.0;0
SMA;20131130;-1.8;0;-2.9;0;2.1;0;0.1;0;-0.4;0;-0.1;0;-2.4;0;-1.3;0;-0.8;0
SMA;20131201;-2.8;0;-3.4;0;2.0;0;-0.6;0;0.5;0;-2.7;0;-3.0;0;0.3;0;0.6;0
SMA;20131202;-2.2;0;-2.2;0;3.8;0;0.5;0;0.1;0;-0.8;0;-1.8;0;-2.4;0;0.2;0
SMA;20131203;-2.8;0;-4.3;0;1.3;0;-1.7;0;-1.2;0;-3.4;0;-3.9;0;-3.4;0;-1.3;0
SMA;20131204;-3.4;0;-2.6;0;5.3;0;-0.1;0;1.8;0;-4.1;0;-2.2;0;0.8;0;2.1;0
SMA;20131205;-0.8;0;-0.7;0;4.2;0;1.7;0;4.2;0;-1.2;0;-0.4;0;3.9;0;3.5;0
SMA;20131206;1.8;0;0.2;0;4.1;0;2.5;0;2.2;0;2.2;0;0.5;0;1.6;0;2.1;0
SMA;20131207;-0.3;0;-0.8;0;5.0;0;1.4;0;1.1;0;-0.4;0;-0.5;0;-1.2;0;0.6;0
SMA;20131208;-1.2;0;-1.7;0;4.7;0;0.4;0;1.1;0;-1.9;0;-1.4;0;-0.2;0;1.4;0
SMA;20131209;-1.2;0;-1.5;0;5.6;0;0.6;0;0.9;0;-1.6;0;-1.2;0;-0.9;0;1.1;0
SMA;20131210;-1.3;0;-1.5;0;5.1;0;0.5;0;1.6;0;-2.2;0;-1.2;0;-0.9;0;1.1;0
SMA;20131211;-2.3;0;-3.0;0;3.5;0;-1.1;0;-2.3;0;-2.5;0;-2.7;0;-3.2;0;-2.4;0
SMA;20131212;-3.0;0;-4.6;0;-1.7;0;-2.8;0;-1.7;0;-4.3;0;-4.4;0;-2.8;0;-1.8;0
SMA;20131213;-2.4;0;-4.5;0;-1.3;0;-2.7;0;-2.1;0;-3.8;0;-4.2;0;-3.0;0;-2.7;0
SMA;20131214;-1.8;0;-2.2;0;2.1;0;-0.5;0;1.8;0;-3.2;0;-2.0;0;0.5;0;1.6;0
SMA;20131215;0.7;0;-0.9;0;2.9;0;0.7;0;1.2;0;-0.8;0;-0.7;0;0.1;0;1.5;0
SMA;20131216;-0.3;0;-0.3;0;5.7;0;1.3;0;2.3;0;-1.9;0;0.0;0;0.5;0;1.9;0
SMA;20131217;-0.2;0;-0.2;0;6.4;0;1.3;0;2.6;0;-1.8;0;0.0;0;-0.5;0;1.9;0
SMA;20131218;0.7;0;0.6;0;7.1;0;2.1;0;2.7;0;-1.0;0;0.9;0;0.6;0;2.7;0
SMA;20131219;1.4;0;2.1;0;6.7;0;3.5;0;5.2;0;-0.4;0;2.3;0;4.4;0;5.0;0
SMA;20131220;2.5;0;2.3;0;4.7;0;3.7;0;3.2;0;3.9;0;2.6;0;0.7;0;3.6;0
SMA;20131221;1.0;0;-1.0;0;2.7;0;0.3;0;2.8;0;-0.8;0;-0.8;0;0.0;0;0.0;0
SMA;20131222;2.0;0;4.6;0;10.4;0;5.9;0;10.4;0;-0.4;0;4.9;0;9.8;0;9.5;0
SMA;20131223;5.8;0;6.4;0;10.8;0;7.7;0;6.8;0;7.1;0;6.7;0;5.9;0;6.2;0
SMA;20131224;5.5;0;6.9;0;12.8;0;8.1;0;13.2;0;3.5;0;7.2;0;12.3;0;9.8;0
SMA;20131225;5.8;0;6.2;0;13.2;0;7.4;0;4.6;0;8.8;0;6.5;0;3.7;0;4.3;0
SMA;20131226;2.0;0;0.9;0;3.8;0;2.0;0;2.7;0;3.0;0;1.2;0;2.7;0;1.5;0
SMA;20131227;1.1;0;0.7;0;4.8;0;1.8;0;3.7;0;0.3;0;1.0;0;1.3;0;2.0;0
SMA;20131228;3.0;0;2.5;0;7.3;0;3.6;0;4.8;0;0.6;0;2.8;0;3.9;0;4.7;0
SMA;20131229;4.3;0;2.6;0;6.9;0;3.7;0;3.3;0;2.3;0;3.0;0;2.0;0;3.3;0
SMA;20131230;1.1;0;0.1;0;2.9;0;1.1;0;0.0;0;0.7;0;0.4;0;-0.8;0;-0.4;0
SMA;20131231;0.7;0;-0.4;0;4.3;0;0.6;0;3.8;0;-1.2;0;0.0;0;1.7;0;0.3;0
SMA;20140101;2.6;0;1.8;0;6.7;0;2.8;0;3.2;0;-1.6;0;2.2;0;1.7;0;2.8;0
SMA;20140102;3.2;0;2.5;0;7.6;0;3.5;0;5.9;0;0.8;0;3.0;0;2.3;0;6.0;0
SMA;20140103;3.1;0;3.5;0;7.9;0;4.5;0;7.9;0;0.8;0;4.0;0;7.1;0;7.4;0
SMA;20140104;5.9;0;3.9;0;7.0;0;4.9;0;5.5;0;4.6;0;4.4;0;4.2;0;5.3;0
SMA;20140105;3.3;0;2.6;0;6.3;0;3.5;0;2.6;0;3.1;0;3.1;0;1.2;0;2.7;0
SMA;20140106;2.7;0;3.1;0;8.1;0;4.0;0;8.9;0;0.3;0;3.6;0;6.9;0;5.4;0
SMA;20140107;8.4;0;7.8;0;11.9;0;8.7;0;10.6;0;5.3;0;8.3;0;7.1;0;9.5;0
SMA;20140108;8.2;0;7.8;0;12.1;0;8.7;0;8.4;0;6.5;0;8.3;0;6.1;0;8.2;0
SMA;20140109;6.7;0;7.9;0;13.7;0;8.8;0;13.7;0;4.1;0;8.5;0;6.6;0;12.5;0
SMA;20140110;4.6;0;2.8;0;6.4;0;3.7;0;3.9;0;3.3;0;3.4;0;2.3;0;3.8;0
SMA;20140111;3.7;0;3.3;0;7.1;0;4.2;0;6.8;0;1.4;0;3.9;0;6.8;0;6.5;0
SMA;20140112;5.1;0;3.9;0;7.0;0;4.8;0;4.4;0;4.3;0;4.5;0;2.4;0;4.1;0
SMA;20140113;4.7;0;3.1;0;6.0;0;4.0;0;5.8;0;2.0;0;3.7;0;4.4;0;5.8;0
SMA;20140114;4.1;0;1.9;0;4.4;0;2.8;0;2.0;0;3.8;0;2.5;0;1.5;0;1.5;0
SMA;20140115;2.8;0;1.4;0;4.3;0;2.3;0;3.8;0;0.1;0;2.1;0;3.0;0;3.2;0
SMA;20140116;5.4;0;3.4;0;6.4;0;4.3;0;5.1;0;2.5;0;4.1;0;4.1;0;4.5;0
SMA;20140117;4.7;0;3.0;0;5.8;0;3.9;0;3.8;0;3.4;0;3.7;0;2.3;0;3.8;0
SMA;20140118;3.4;0;0.4;0;2.3;0;1.3;0;1.5;0;1.1;0;1.1;0;0.8;0;1.3;0
SMA;20140119;2.4;0;0.0;0;2.1;0;0.9;0;1.9;0;-0.1;0;0.7;0;1.2;0;1.6;0
SMA;20140120;3.5;0;2.2;0;4.8;0;3.1;0;4.8;0;0.8;0;2.9;0;3.7;0;4.6;0
SMA;20140121;5.1;0;2.0;0;3.7;0;2.9;0;3.0;0;2.5;0;2.7;0;2.5;0;2.9;0
SMA;20140122;2.6;0;1.8;0;4.3;0;2.7;0;3.5;0;2.3;0;2.5;0;-0.1;0;3.7;0
SMA;20140123;2.1;0;1.3;0;4.6;0;2.2;0;4.6;0;-0.6;0;2.0;0;3.0;0;4.5;0
SMA;20140124;0.6;0;-0.2;0;3.0;0;0.7;0;0.8;0;0.3;0;0.5;0;-1.7;0;0.8;0
SMA;20140125;0.2;0;-1.4;0;1.8;0;-0.5;0;2.8;0;-2.4;0;-0.7;0;1.8;0;0.2;0
SMA;20140126;2.6;0;1.9;0;4.8;0;2.8;0;4.1;0;0.0;0;2.6;0;1.2;0;3.9;0
